experiment,layer,level,value
row_shuffle,tf_col,0,2.6453251299960927
row_shuffle,tf_col,5,1.250014374642431
row_shuffle,tf_col,10,1.2938013669136061
row_shuffle,tf_col,15,1.321090390200868
row_shuffle,tf_col,21,1.1956006058167616
row_shuffle,tf_col,26,1.445173764144803
row_shuffle,tf_col,31,1.1291984989441999
row_shuffle,tf_col,36,1.591541432641899
row_shuffle,tf_col,42,1.143390683472655
row_shuffle,tf_col,47,1.1815515544627613
row_shuffle,tf_col,52,1.230282196594195
row_shuffle,tf_col,57,1.1946818020873977
row_shuffle,tf_col,63,1.380287459850688
row_shuffle,tf_col,68,1.275064919465827
row_shuffle,tf_col,73,1.2477146478480763
row_shuffle,tf_col,78,1.22704859515163
row_shuffle,tf_col,84,1.2362314931089022
row_shuffle,tf_col,89,1.4011232975494154
row_shuffle,tf_col,94,1.215960204430214
row_shuffle,tf_col,100,1.177863475969449
col_shuffle,tf_col,0,2.6453251299960927
col_shuffle,tf_col,0,2.6453251299960927
col_shuffle,tf_col,0,2.6453251299960927
col_shuffle,tf_col,0,2.6453251299960927
col_shuffle,tf_col,0,2.6453251299960927
col_shuffle,tf_col,1,1.0202894418915287
col_shuffle,tf_col,1,1.0351004032335904
col_shuffle,tf_col,1,1.0484379628041278
col_shuffle,tf_col,1,1.0351004032335904
col_shuffle,tf_col,1,1.07563456642525
col_shuffle,tf_col,2,1.0134148984810498
col_shuffle,tf_col,2,1.0510646162379504
col_shuffle,tf_col,2,1.0617465979588956
col_shuffle,tf_col,2,2.6453251299960927
col_shuffle,tf_col,2,1.08230488267818
col_shuffle,tf_col,3,1.07563456642525
col_shuffle,tf_col,3,1.0672571605002732
col_shuffle,tf_col,3,1.0484379628041278
col_shuffle,tf_col,3,1.031565927255976
col_shuffle,tf_col,4,1.0626474387872356
random_labels,tf_col,0,2.6453251299960927
random_labels,tf_col,5,1.838385102853402
random_labels,tf_col,10,1.8921944067636254
random_labels,tf_col,15,1.6728547450583386
random_labels,tf_col,21,1.426875426768698
random_labels,tf_col,26,1.546456988163726
random_labels,tf_col,31,1.404042754832882
random_labels,tf_col,36,1.232223609230482
random_labels,tf_col,42,1.2727733076676144
random_labels,tf_col,47,1.3020847395133353
random_labels,tf_col,52,0.943804891250245
random_labels,tf_col,57,1.159790082258044
random_labels,tf_col,63,1.0647714838330906
random_labels,tf_col,68,0.9603984809151124
random_labels,tf_col,73,0.8297027812006812
random_labels,tf_col,78,0.8990994016698867
random_labels,tf_col,84,0.7195801059455023
random_labels,tf_col,89,0.7936478449499078
random_labels,tf_col,94,0.8147971498832951
random_labels,tf_col,100,0.753158667688759
col_remove,tf_col,0,2.6453251299960927
col_remove,tf_col,0,2.6453251299960927
col_remove,tf_col,0,2.6453251299960927
col_remove,tf_col,0,2.6453251299960927
col_remove,tf_col,0,2.6453251299960927
col_remove,tf_col,0,2.6453251299960927
col_remove,tf_col,0,2.6453251299960927
col_remove,tf_col,1,0.7856715594643788
col_remove,tf_col,1,0.9036609382470754
col_remove,tf_col,1,0.8531027964336546
col_remove,tf_col,1,0.7856715594643788
col_remove,tf_col,1,0.7856715594643788
col_remove,tf_col,1,0.8531027964336546
col_remove,tf_col,2,0.5096492398637764
col_remove,tf_col,2,0.711070614053652
col_remove,tf_col,2,0.5096492398637764
col_remove,tf_col,2,0.5041349921962593
col_remove,tf_col,2,0.4287409156466535
col_remove,tf_col,2,0.7468009484701139
col_remove,tf_col,3,0.3760574649728216
row_remove,tf_col,0,2.6453251299960927
row_remove,tf_col,5,1.1724668962754303
row_remove,tf_col,10,1.054851462132909
row_remove,tf_col,15,1.0707857984801166
row_remove,tf_col,20,1.0816030305852729
row_remove,tf_col,25,1.0077750274664623
row_remove,tf_col,30,1.1195793670884981
row_remove,tf_col,36,0.9798130670379779
row_remove,tf_col,41,1.0264775977901743
row_remove,tf_col,46,0.9836928897274975
row_remove,tf_col,51,0.9533009126063926
row_remove,tf_col,56,0.9641894960530955
row_remove,tf_col,61,0.9394830842049784
row_remove,tf_col,67,0.8128813550838924
row_remove,tf_col,72,0.9310785315654211
row_remove,tf_col,77,0.8331135794454608
row_remove,tf_col,82,0.8054915248996903
row_remove,tf_col,87,0.7342830951711892
row_remove,tf_col,92,0.5500803941824652
row_remove,tf_col,98,0.15194855992079542
value_noise,tf_col,0,2.6453251299960927
value_noise,tf_col,21,1.0103361190764577
value_noise,tf_col,42,1.0836791709120606
value_noise,tf_col,63,0.9483582986808261
value_noise,tf_col,84,0.9866719366679322
value_noise,tf_col,105,0.9275612044094319
value_noise,tf_col,126,0.8837216175252443
value_noise,tf_col,147,0.825396175713507
value_noise,tf_col,168,0.7507647752241484
value_noise,tf_col,189,0.8345058961999898
value_noise,tf_col,210,0.7557510759886337
value_noise,tf_col,231,0.6972810584029759
value_noise,tf_col,252,0.6294032077047169
value_noise,tf_col,273,0.661905371595524
value_noise,tf_col,294,0.5838516868782724
value_noise,tf_col,315,0.7312478554419979
value_noise,tf_col,336,0.5566755285010434
value_noise,tf_col,357,0.3988955559605885
value_noise,tf_col,378,0.3981903298784806
value_noise,tf_col,400,0.41064917024837055
alt_target,tf_col,0,0.5530413263599875
alt_target,tf_col,1,0.5178945801345918
alt_target,tf_col,2,0.5860702770954133
alt_target,tf_col,3,0.49952156774470774
row_shuffle,tf_row,0,2.645872004996092
row_shuffle,tf_row,5,1.4033397677849577
row_shuffle,tf_row,10,1.4585478483465155
row_shuffle,tf_row,15,1.516341381737326
row_shuffle,tf_row,21,1.4806373941821944
row_shuffle,tf_row,26,1.6122146225125096
row_shuffle,tf_row,31,1.3829739403351762
row_shuffle,tf_row,36,1.7644433238718236
row_shuffle,tf_row,42,1.4077810894200127
row_shuffle,tf_row,47,1.3646081841155224
