experiment,layer,level,value
row_shuffle,early,0,3.861024659723772
row_shuffle,early,20,3.345486384535196
row_shuffle,early,40,3.417514592667187
row_shuffle,early,60,3.362321529202769
row_shuffle,early,80,3.4093977743313957
row_shuffle,early,100,3.3082337205074124
row_shuffle,early,120,3.392640927529642
row_shuffle,early,140,3.3726189471267247
row_shuffle,early,160,3.3108308280997014
row_shuffle,early,180,3.3263555236736337
row_shuffle,early,200,3.407895859676542
row_shuffle,early,220,3.4022624213906836
row_shuffle,early,240,3.396493362518692
row_shuffle,early,260,3.3330378523765685
row_shuffle,early,280,3.3786265124222923
row_shuffle,early,300,3.349852452386398
row_shuffle,early,320,3.395868499942068
row_shuffle,early,340,3.380061640716945
row_shuffle,early,360,3.405424198718618
row_shuffle,early,381,3.3504411489970636
col_shuffle,early,0,3.861024659723772
col_shuffle,early,1,2.673160877939082
col_shuffle,early,3,2.396295924677673
col_shuffle,early,4,2.376661068504405
col_shuffle,early,6,2.237571148916044
col_shuffle,early,7,2.3036543611163744
col_shuffle,early,9,2.166814992371818
col_shuffle,early,11,2.0807769483749636
col_shuffle,early,12,2.003852913974494
col_shuffle,early,14,2.0924496312206027
col_shuffle,early,15,2.201389183155656
col_shuffle,early,17,1.831739970795136
col_shuffle,early,18,2.0089919811761305
col_shuffle,early,20,2.0206486466289366
col_shuffle,early,22,1.8908981153356335
col_shuffle,early,23,1.7570347658593688
col_shuffle,early,25,2.0476115548809606
col_shuffle,early,26,2.037106707071243
col_shuffle,early,28,2.0409111453144266
col_shuffle,early,30,1.9467906816117573
random_labels,early,0,3.861024659723772
random_labels,early,20,3.3282098527629826
random_labels,early,40,3.008318856417383
random_labels,early,60,2.6298482858504775
random_labels,early,80,2.8209636635388176
random_labels,early,100,2.1687638947632344
random_labels,early,120,2.468515908760054
random_labels,early,140,2.0204692503193153
random_labels,early,160,2.094011032726472
random_labels,early,180,1.9137232098456938
random_labels,early,200,1.8781112942016236
random_labels,early,220,1.5572794925506255
random_labels,early,240,1.4978826230650835
random_labels,early,260,1.5174877909397584
random_labels,early,280,1.619612844069198
random_labels,early,300,1.4524860510259987
random_labels,early,320,1.3190416796201672
random_labels,early,340,1.234053563082529
